label,sentence1,sentence2,sample_index
1,"A young boy in a red ""U.S.A."" t-shirt plays with a toy circuit board kit.",A boy is playing with a circuit board kit.,860
0,A snowboarder jumps while spectators watch.,People are at a surfing competition.,868
1,A woman stands outside of a church door alone.,A woman is standing alone outside of a door.,869
1,A young child in a pink coat erasing a sign out on a sidewalk.,A child is outside.,870
1,A woman is swimming with her three young children.,The people are in the water,876
1,A woman wearing a white shirt is standing behind a counter.,The white shirt covers her chest.,877
1,Two men push three wheeled chairs up an inclining road.,Some men are pushing chairs on wheels up a road.,879
1,two men posing with their legs up with a train in the background,The two men are outdoors.,881
0,Three people sitting outside on benches.,There are 3 businessmen in central park.,884
1,a black car stopped in the road.,A road contains black car.,886
1,Three men hunched over a workbench illuminated by fluorescent light.,Some men work by fluorescent light.,887
0,A crowd of people gathered in front of a building at night.,The group of people are waiting for the concert doors to open.,889
0,A chunk of meat is presented out the window of a shop while a young man goes toward it.,The man is asleep.,894
1,A dark colored man does a head shave for another dark colored man.,The person is getting a hair cut.,897
0,"A woman in green, admiring the hands of a woman in black.",A woman holds her husband's hand,901
1,"A young boy is playing on a piece of playground equipment that features tires which he must step in and out of, while keeping his balance.",The is outside getting exercise.,902
0,Three small children On a blanket on the ground surrounded by people in wheelchairs.,The children were in the park on a blanket.,903
0,A man in a black sweater holds a baby's arms as she attempt to take a few steps.,A man is playing with his baby,904
1,"a man wearing a blue shirt, standing on the railroad is taking picture of the bridge.",A man is outdoors taking pictures.,905
0,"A middle-aged man with a broken left arm wearing a suit, who is walking by a couple of women on a sidewalk.",The man broke his arm falling down stairs.,907
0,Two dogs are playing together with their mouths open.,Two cats sleeping.,909
1,Children are playing on a playground set with one another.,Children are together on the playground.,919
0,"A woman in a white baseball hat reveals her tan line to her friend, who wears a sunhat",The woman is tired,922
0,An older man with wild hair is checking out motorbikes.,The motorcycles are for sale.,924
0,"Someone on a dirt bike, high in the air, near a building.",The person is taking a bath.,926
0,A woman is looking down and wearing a white hair piece that looks like a wedding veil.,A woman is getting married.,928
0,Two women talk and laugh while people walk by.,two ladies laugh and walk in the summer,929
0,Band plays on a stage in front of a crowd.,Musicians are competing at a local music festival.,931
1,A child is enjoying the ducks on a fall day.,The child is entertained by the animals.,932
1,"People of all ages sit and look at the water and fountains in a popular spot, surrounded by white pillars.", People of all ages sit and look at the water and fountains in a popular spot.,934
0,A man is sitting on a blue stool working outside at a worn wooden desk.,A man hitting another man with a stool,935
1,A woman is walking her baby with a stroller at the local park.,A woman in the park walking her baby.,936
1,Two young boys swimming in a pool of green water.,Two young boys are swimming in green water.,937
0,"Two young boys play besides a lake, throwing rocks into the water.",Two boys are skipping stones while they wait for their fathers to come back with the boat.,940
1,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",A person on crutches.,941
0,Man about to kick football on a field.,A man swings his golf club.,943
0,A little girl in a denim dress runs down a path.,A little boy in a denim dress runs down a path.,945
1,Two women looking at donkeys on a beach.,Women on a beach.,946
0,Two men sit on opposite sides of an advertisement in a bus shelter.,Two men are sitting,947
1,Workers wearing orange vests are at a station,The workers are wearing orange vests.,948
1,A man with a dog is seated at the base of a statue.,The man and the dog are by the statue,950
0,A busy city square in an asian country.,A concert in Central Park,952
1,A woman in blue shorts is carrying her shoes whilst walking on the beach next to the ocean.,A woman is visiting the beach and walking without shoes.,954
0,"Three people sit in chairs on the grass facing each other, while three more people in the distance by some trees watch them.",People are gathering.,955
0,A person walking by buildings and cars.,A person is walking to the store.,956
0,Man stands on surfboard with paddle in ocean.,A man is in a boat.,957
1,Two people hiking and a woman in a yellow shirt looking back at the camera.,Two people are outside.,959
1,A man playing an acoustic guitar on a stone ledge in public with his belongings by his side.,A man is outside playing music.,960
1,A child on a rock in a stream.,There is a kid near running water.,961
1,A man in a white shirt is laughing at what a woman in a pink shirt is saying.,A man is wearing a white shirt.,964
0,A black dog lays next to a ball.,A white cat jumps over a stick,966
0,A man jumps into the water on a sunny day.,A man walks near water.,967
1,A man in a long gray overcoat stands in a courtyard as snowfalls.,The man is outside.,968
0,man in orange shirt squatting and working on black bicycle.,The man is a mechanic,969
1,A group of children play in the muddy water near the woods.,the children are wet,970
1,A wet child standing in water.,The child's feet are in the water.,972
0,"A crowd in stands holding up the letters ""K"","" R"","" U"","" N"", and"" C"".",The crowd is having a protest.,973
1,a surfer is riding a wave through green colored ocean water.,The ocean looks green while the surfer rides.,975
1,An Asian couple sitting on the bench.,A couple sitting on the bench.,981
0,A man and woman are having a conversation while sitting on a tree stump in the woods.,They are in the cabin of an airplane.,986
0,"A young man in a group band playing a French Horn, with other musicians all around and large gold drapery in the background.",The young man is playing a flute,988
0,Three dogs running through water.,Three dogs are running in the creek at the park.,995
1,Woman holding a picture with her head turned.,Woman holds a picture.,997
