label,sentence1,sentence2,sample_index
1,A brown fluffy dog lays in the snow with its green ball.,A dog is laying in the snow.,1824
1,Two firefighters are putting out a fire at a dump.,There is a fire.,1825
1,The black dog is tugging at a green rope.,A dog is near some rope.,1827
0,"An older man with a white beard, wearing a blue shirt and blue baseball cap, is playing guitar to a small black girl sitting on a red stool.",He is showing his granddaughter how to play the guitar.,1828
0,A wet black dog is running away from another black dog.,The dog is white.,1836
0,"A man next to a plastic crate and a bicycle, writes on a board.",A man writes on a board to teach his class.,1837
0,A blue race car on the side of the track.,The track is black.,1838
0,Two people walking across a street.,the people are women,1841
0,A group of 9 dark-haired children are standing in a field.,The kids are inside the class.,1842
1,Little boy shoveling snow in the driveway.,There is a child outdoors.,1861
1,Two people sitting on a tree stump in front of a pond.,People sitting outside by a pond,1863
0,Young people having a drink and some fun at a local hot-spot.,young people having a drink at a club on a Friday night,1869
0,A woman with a white shirt and jeans is riding a motorized scooter.,A woman is taking a bus to school.,1871
0,A woman in a black shirt stands in front of a counter of seafood.,The woman in a black shirt was thinking what to buy for dinner while standing at the seafood section.,1878
1,A small child with a ponytail dressed in jean shorts and a pink and brown shirt climbs on a pole near wooden playground equipment.,A kid has a ponytail,1880
1,A man sleeps outdoors in a city park with people all around him.,People are outside near a man in a park.,1895
1,a crowd of people at a city festival with smoke and fireworks,People at a city festival with smoke and fireworks,1896
0,A man in a red shirt with sunglasses playing an accordion outside of a clothes shop.,The man is drinking a beer at the bar.,1908
0,A person is rock climbing.,A person is playing football.,1910
0,A man and a woman are walking on the grass with the American flags on either side of them,A couple walks through the cemetary on Memorial Day.,1914
1,A man in blue jeans paints a mural onto a light blue background.,A person is painting.,1941
1,Two children walking down a path in the woods.,There are children in the forest.,1945
1,Women dressed in red and black dresses walk in a circle in front of a store as a small crowd looks on.,Women walk in a circle if front of a store in front of a crowd,1947
0,Groups of people relax outside a building.,A man is using a bullhorn at a demonstration.,1948
0,A young boy in blue is chasing a young girl sitting in a play car.,The boy has a crush on the girl,1950
0,Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.,There is a group of five women sitting on stage for a Girl Scouts of America meeting,1961
0,A Child hits a baseball into a net.,A child hits a soccer ball with a stick.,1962
0,three males and a female watch as a biker fixes a chain that has come off his gear on his bike.,The group is standing around watching a burlesque show in Vegas.,1963
0,Children and a woman play in a fountain.,Everyone who is shown is riding on a bus.,1964
1,A lonely skier enjoys the slopes on a beautiful day.,A lonely skier is skiing outdoors.,1971
0,A young child leans against a rail on a crowded wooden bridge.,A child is at the zoo petting a sheep,1977
1,People with umbrellas walk down a busy street.,There are people outdoors with umbrellas.,1979
0,Two postal workers handle canned goods with a smile.,Two female postal workers are volunteering at the local food bank.,1980
1,Two people are riding bikes beside train tracks.,There are two people riding bikes.,1989
0,"A musician wearing a red scarf on his head and holding a microphone, wipes his face as he walks away from a smiling DJ.",The musician is playing in a concert hall as a part of his tour.,1990
1,Three men in long-sleeve shirts are running while holding hands.,Three men are holding hands and running.,1993
1,A young boy shields himself from a firetruck hose with an large umbrella.,A boy uses an umbrella.,1995
0,Two little girls holding hands on a beach.,The two little girls are sisters.,1998
0,"A bike rider with khaki green shorts, a blue shirt, backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side.",The female rider is riding to school.,2001
0,A young woman sits at a dinner table with two entrees and a martini.,A woman is waiting on her date to arrive.,2014
1,People eating under a striped red and white overhang.,The people are eating,2016
0,Man in beige sweater and woman in blue tee have a intense conversation.,The man and woman are yelling.,2027
0,A man in a cowboy hat rides a horse.,A rugged looking cowboy rides a black horse,2036
0,Bearded man in green hat is blowing on long wooden object and woman behind him is looking at him like he is crazy.,A bearded man is eating a cheeseburger.,2038
0,women spiking playing beach volleyball in london olympics,Toboggan racing at winter Olympics in Italy.,2045
1,Children posing in a tree,People are outdoors in a tree.,2050
1,women with some tattoo walking with her shopping bag.,A woman has tattoos.,2053
0,Four college-aged individuals- two males and two females- sitting on the concrete steps outside of a brick building,The students are dancing in a flash mob.,2055
1,A group of ten people posing outside of a classic-style building,A group of people outside of a building.,2060
1,A man fixes his bicycle beside a road.,There is a man and a bike.,2062
1,A young woman having a Limoncello drink with friends.,A woman having drinks with friends.,2066
1,A small child wearing pink stands in a doorway.,A kid stands in a doorway.,2078
0,a black and white dog trying to bite a stream of water,A dog sleeps on the couch.,2081
1,A man gets dirty while sculpting a pot out of clay.,A man is dirty.,2084
0,Boy in a blue uniform playing soccer.,The boy wearing red is dribbling the basketball up the court.,2085
0,An old man is sitting next to a drawing of himself.,The old man is watching tv.,2087
1,A hard working man speaks his mind into his megaphone.,A man speaks his mind,2095
0,three chinese people eat soup.,The women are eating pizza.,2099
0,A gymnast wearing a blue outfit grabs onto the parallel bars and does a handstand.,A gymnast wearing a blue outfit grabs onto the parallel bars and does a fifth handstand of the day.,2105
0,Three people are cycling along a road behind a colorful bus and in front of a white car.,Three people are cycling along a road behind a colorful bus and in front of a red car.,2113
1,A dirt biker with the number 94 on it twice ridden by a man wearing white and blue with a blue helmet.,A person is riding a bike.,2123
