label,sentence,sample_index
1,smart funny and just honest enough to provide the pleasures of a slightly naughty just above average off broadway play,1282
1,a fine production with splendid singing by angela gheorghiu ruggero raimondi and roberto alagna,1285
0,you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky but while you were thinking someone made off with your wallet,1290
1,diane lane works nothing short of a minor miracle in unfaithful,1291
1,a thoughtful what if for the heart as well as the mind,1296
1,a very capable nailbiter,1300
1,because the genre is well established what makes the movie fresh is smart writing skewed characters and the title performance by kieran culkin,1301
1,what s most refreshing about real women have curves is its unforced comedy drama and its relaxed natural seeming actors,1304
1,secretary is just too original to be ignored,1306
1,that rare film whose real life basis is in fact so interesting that no embellishment is needed,1307
1,smart and fun but far more witty than it is wise,1308
1,originality ai n t on the menu but there s never a dull moment in the giant spider invasion comic chiller,1311
1,walter hill s undisputed is like a 1940s warner bros,1312
1,in fact it s quite fun in places,1314
1,thanks to a small star with big heart this family film sequel is plenty of fun for all,1316
1,it s about individual moments of mood and an aimlessness that s actually sort of amazing,1318
1,despite a quieter middle section involving aragorn s dreams of arwen this is even better than the fellowship,1324
1,saddled with an unwieldy cast of characters and angles but the payoff is powerful and revelatory,1329
1,mr caine and mr fraser are the whole show here with their memorable and resourceful performances,1331
1,a giddy and provocative sexual romp that has something to say,1332
1,russell makes good b movies the mask the blob and the scorpion king more than ably meets those standards,1333
1,expect no major discoveries nor any stylish sizzle but the film sits with square conviction and touching good sense on the experience of its women,1341
1,the success of undercover brother is found in its ability to spoof both black and white stereotypes equally,1342
1,one thing you have to give them credit for the message of the movie is consistent with the messages espoused in the company s previous video work,1348
1,my wife is an actress works as well as it does because the leads are such a companionable couple,1353
1,based on dave barry s popular book of the same name the movie benefits from having a real writer plot out all of the characters moves and overlapping story,1355
1,a series of tales told with the intricate preciseness of the best short story writing,1358
1,an engaging criminal romp that will have viewers guessing just who s being conned right up to the finale,1363
1,it s a head turner thoughtfully written beautifully read and finally deeply humanizing,1365
